Core,filename,position_mm,core_depth_cm,depth_cm,Group,Guano_Zone,Guano_sum,min,max,median,mean,mean_2s_range,sed_rate,surface,validity,Egain,Eoffset,Fslope,Foffset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Sc,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,As,Se,Br,Rb,Sr,Y,Zr,Sn,Cs,Ba,Ta,W,Ir,Pt,Au,Hg,Pb,Th,U,D1,S1,S2,S3,Mo_inc,Mo_coh
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001689.spe,702.81,33.28,222.92,Unit 4,YAN BRACKISH-MARINE,0,5974.82,6575.42,6266.81,6269.09,300.3,0.042553191,6.77,1,0.018349,-0.011556,0.00757,0.106728,29441.22266,1.49,0,25,182,11,113,0,164,694,6190,0,1875,159,74,1139,111756,319,0,296,314,36,0,0,208,338,2456,0,657,27,0,28,390,803,128,268,118,74,191,59,0,560,468,0,0,16311,5465
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001690.spe,703.01,33.3,222.94,Unit 4,YAN BRACKISH-MARINE,0,5975.08,6575.82,6267.32,6269.56,300.37,0.042553191,6.76,1,0.018349,-0.011556,0.00757,0.106728,28371.57227,1.33,15,21,158,0,127,0,141,615,6345,0,1666,139,77,1011,101938,349,0,331,278,154,20,77,195,388,2672,0,730,7,0,0,299,847,73,308,123,135,55,0,0,605,472,0,5.33E+14,16810,5413
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001691.spe,703.21,33.32,222.96,Unit 4,YAN BRACKISH-MARINE,0,5975.47,6577.32,6267.64,6270.03,300.925,0.041666667,6.76,1,0.018349,-0.011556,0.00757,0.106728,26952.04688,1.45,12,11,144,0,141,0,145,611,5504,0,1675,81,60,985,88870,192,0,275,321,34,0,0,230,247,2582,0,660,0,0,33,390,875,125,272,92,131,136,0,6,328,461,11,1.16E+15,17252,5703
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001692.spe,703.41,33.34,222.98,Unit 4,YAN BRACKISH-MARINE,0,5975.84,6578.29,6267.94,6270.51,301.225,0.042553191,6.77,1,0.018349,-0.011556,0.00757,0.106728,26251.88281,1.5,0,28,145,6,129,0,142,469,4779,16,1444,96,35,803,81718,291,0,299,278,166,0,19,146,305,2681,103,703,32,0,0,229,743,110,278,177,109,99,0,0,416,381,0,0,17828,5957
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001693.spe,703.61,33.36,223,Unit 4,YAN BRACKISH-MARINE,0,5976.17,6579.27,6268.47,6270.98,301.55,0.042553191,6.77,1,0.018349,-0.011556,0.00757,0.106728,26520.16797,1.39,0,17,84,12,111,0,134,543,4478,0,1352,68,52,820,82000,209,0,281,315,48,69,63,218,242,2684,0,736,0,0,16,396,729,183,259,156,176,17,0,0,431,423,0,0,17937,5865
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001694.spe,703.81,33.38,223.02,Unit 4,YAN BRACKISH-MARINE,0,5976.51,6579.46,6268.86,6271.45,301.475,0.041666667,6.77,1,0.018349,-0.011556,0.00757,0.106728,28512.36914,1.3,25,25,128,5,152,0,131,578,4812,0,1639,140,85,873,94561,319,0,345,224,27,0,0,173,282,2938,0,761,18,10,21,358,832,196,276,194,227,68,0,13,596,516,15,0,18004,5903
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001695.spe,704.01,33.4,223.04,Unit 4,YAN BRACKISH-MARINE,0,5976.87,6579.93,6269.34,6271.93,301.53,0.042553191,6.77,1,0.018349,-0.011556,0.00757,0.106728,29886.99609,1.38,0,0,167,0,133,15,134,763,6032,0,1878,218,65,988,102372,339,0,440,311,103,0,88,206,345,2828,0,514,22,0,23,379,1357,169,256,0,201,152,100,64,536,564,0,1.92E+15,17727,5684
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001696.spe,704.21,33.42,223.06,Unit 4,YAN BRACKISH-MARINE,0,5977.25,6579.98,6269.89,6272.4,301.365,0.042553191,6.77,1,0.018349,-0.011556,0.00757,0.106728,29820.30273,1.4,19,11,186,0,154,0,133,713,6598,0,1955,112,37,1019,103546,217,0,333,319,101,0,0,426,220,2864,0,732,0,0,15,482,998,98,312,125,167,104,0,90,629,571,0,8.09E+14,17748,5540
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001697.spe,704.41,33.44,223.08,Unit 4,YAN BRACKISH-MARINE,0,5977.53,6580.35,6270.31,6272.87,301.41,0.042553191,6.77,1,0.018349,-0.011556,0.00757,0.106728,29242.23242,1.4,30,19,184,21,154,5,162,736,7534,0,1840,122,38,1021,101942,387,22,447,373,0,0,0,130,318,2554,0,518,0,0,0,364,907,225,291,134,256,218,8,27,435,414,0,0,16924,5195
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001698.spe,704.61,33.46,223.1,Unit 4,YAN BRACKISH-MARINE,0,5977.79,6580.47,6270.7,6273.34,301.34,0.041666667,6.77,1,0.018349,-0.011556,0.00757,0.106728,28271.37695,1.45,0,0,184,0,146,5,172,736,6579,0,1943,124,84,1100,97924,127,0,365,334,101,95,0,83,296,2609,0,613,30,0,0,371,790,46,276,107,171,0,0,19,561,504,0,0,17168,5550
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001699.spe,704.81,33.48,223.12,Unit 4,YAN BRACKISH-MARINE,0,5978.05,6580.59,6271.06,6273.82,301.27,0.042553191,6.77,1,0.018349,-0.011556,0.00757,0.106728,26441.07227,1.33,0,8,115,0,137,0,126,584,6007,0,1798,130,35,983,86729,281,0,355,198,32,28,0,177,193,2533,0,719,7,0,0,392,768,184,289,99,276,0,56,76,372,435,22,0,16517,5355
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001700.spe,705.01,33.5,223.14,Unit 4,YAN BRACKISH-MARINE,0,5978.3,6580.73,6271.83,6274.29,301.215,0.042553191,6.77,1,0.018349,-0.011556,0.00757,0.106728,25490.32031,1.43,0,0,118,0,120,7,187,564,4995,0,1413,107,55,895,81729,227,0,393,247,8,26,18,237,275,2519,0,714,6,0,36,364,793,150,205,90,212,0,0,0,365,421,0,2.14E+15,16478,5425
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001701.spe,705.21,33.52,223.16,Unit 4,YAN BRACKISH-MARINE,0,5978.56,6581.18,6272.44,6274.76,301.31,0.041666667,6.77,1,0.018349,-0.011556,0.00757,0.106728,25352.42773,1.37,0,7,113,0,101,0,144,458,3952,0,1278,78,102,830,82361,282,43,328,248,59,0,112,306,293,2556,13,522,0,0,12,401,740,117,178,219,168,47,26,0,380,323,10,1.70E+15,16367,5419
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001702.spe,705.41,33.54,223.18,Unit 4,YAN BRACKISH-MARINE,0,5978.99,6582.34,6272.84,6275.24,301.675,0.042553191,6.77,1,0.018349,-0.011556,0.00757,0.106728,25550.11523,1.38,0,22,110,6,130,0,113,456,3793,0,1217,123,72,797,82018,444,0,283,310,35,0,0,286,167,2613,0,698,0,0,10,453,816,56,238,129,209,123,0,56,273,251,0,0,17008,5647
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001703.spe,705.61,33.56,223.2,Unit 4,YAN BRACKISH-MARINE,0,5979.58,6583.04,6273.29,6275.71,301.73,0.042553191,6.77,1,0.018349,-0.011556,0.00757,0.106728,26225.48438,1.32,36,28,145,16,130,5,133,539,4893,0,1478,154,10,885,88168,327,0,240,316,31,0,28,193,226,2492,0,658,0,0,0,398,788,164,324,108,188,86,0,0,329,456,0,0,16259,5474
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001704.spe,705.81,33.58,223.22,Unit 4,YAN BRACKISH-MARINE,0,5980.12,6583.97,6273.73,6276.18,301.925,0.042553191,6.77,1,0.018349,-0.011556,0.00757,0.106728,25653.01172,1.38,0,9,122,0,138,0,122,529,5668,0,1562,124,68,782,83351,369,0,291,255,100,52,0,153,204,2334,0,579,0,0,0,368,837,93,286,52,193,9,58,0,401,330,8,0,16352,5491
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001705.spe,706.01,33.6,223.24,Unit 4,YAN BRACKISH-MARINE,0,5980.34,6585.03,6274.18,6276.65,302.345,0.041666667,6.78,1,0.018349,-0.011556,0.00757,0.106728,25320.0293,1.3,15,0,106,6,115,6,138,499,4120,0,1497,141,58,790,82841,262,0,230,312,57,0,0,191,214,2456,0,484,0,0,0,428,766,169,236,151,251,158,0,0,233,372,5,0,16337,5422
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001706.spe,706.21,33.62,223.26,Unit 4,YAN BRACKISH-MARINE,0,5980.49,6585.57,6274.77,6277.13,302.54,0.042553191,6.78,1,0.018349,-0.011556,0.00757,0.106728,26859.35352,1.25,0,0,119,0,102,0,116,569,5848,0,1706,115,65,952,92312,342,0,295,314,61,0,17,133,310,2503,0,707,0,0,0,415,884,111,250,129,157,142,42,5,478,436,0,2.05E+15,16257,5429
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001707.spe,706.41,33.64,223.28,Unit 4,YAN BRACKISH-MARINE,0,5980.65,6586.22,6275.3,6277.6,302.785,0.042553191,6.78,1,0.018349,-0.011556,0.00757,0.106728,26916.25,1.4,22,37,139,9,125,0,153,629,6788,0,1625,108,54,1015,92057,343,0,517,263,83,22,43,210,226,2474,0,565,20,0,0,366,788,151,184,182,142,54,34,19,314,469,0,0,15842,5221
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001708.spe,706.61,33.66,223.3,Unit 4,YAN BRACKISH-MARINE,0,5980.81,6586.94,6275.72,6278.07,303.065,0.041666667,6.78,1,0.018349,-0.011556,0.00757,0.106728,27025.53906,1.35,0,0,113,23,115,14,152,687,4765,0,1633,151,47,970,95975,231,0,258,288,44,32,17,122,304,2446,0,612,0,0,18,408,816,149,263,145,197,115,17,0,406,528,0,1.74E+15,15879,5290
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001709.spe,706.81,33.68,223.32,Unit 4,YAN BRACKISH-MARINE,0,5980.97,6587.43,6276.18,6278.55,303.23,0.042553191,6.78,1,0.018349,-0.011556,0.00757,0.106728,27325.32813,1.38,0,0,117,0,92,0,153,558,5588,0,1572,140,33,1005,97570,365,0,278,220,92,0,0,92,230,2559,0,584,8,0,10,393,868,48,194,155,174,118,39,46,363,382,0,0,15855,5455
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001710.spe,707.01,33.7,223.34,Unit 4,YAN BRACKISH-MARINE,0,5981.13,6587.93,6276.57,6279.02,303.4,0.042553191,6.79,1,0.018349,-0.011556,0.00757,0.106728,27334.43164,1.44,5,0,127,0,127,13,167,596,5842,0,1643,99,60,984,97648,171,26,468,271,10,0,0,256,305,2447,0,610,24,0,15,391,902,194,288,119,167,52,0,5,524,603,0,0,15480,5304
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001711.spe,707.21,33.72,223.36,Unit 4,YAN BRACKISH-MARINE,0,5981.29,6588.62,6276.95,6279.49,303.665,0.042553191,6.79,1,0.018349,-0.011556,0.00757,0.106728,27416.98633,1.46,0,0,152,4,107,0,155,647,7071,0,1700,161,35,1040,98623,274,0,220,198,0,0,0,87,313,2738,0,554,34,0,20,418,904,104,202,61,73,45,10,58,479,482,0,9.16E+14,15650,5219
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001712.spe,707.41,33.74,223.38,Unit 4,YAN BRACKISH-MARINE,0,5981.48,6590.18,6277.2,6279.96,304.35,0.041666667,6.79,1,0.018349,-0.011556,0.00757,0.106728,27306.73047,1.56,0,0,113,0,114,0,102,641,6515,0,1685,104,57,1010,100273,443,0,210,194,0,0,60,125,319,2521,0,648,12,0,12,364,833,113,241,86,215,170,7,145,510,426,0,1.35E+15,15555,5212
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001713.spe,707.61,33.76,223.4,Unit 4,YAN BRACKISH-MARINE,0,5981.77,6591.26,6277.47,6280.44,304.745,0.042553191,6.8,1,0.018349,-0.011556,0.00757,0.106728,26950.74805,1.37,25,22,139,0,132,0,140,619,5504,0,1731,146,77,914,96876,305,0,322,226,73,0,58,0,331,2586,57,638,0,0,0,311,819,149,240,86,245,111,11,0,408,439,0,0,15485,5207
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001714.spe,707.81,33.78,223.42,Unit 4,YAN BRACKISH-MARINE,0,5982.02,6591.89,6277.97,6280.91,304.935,0.042553191,6.8,1,0.018349,-0.011556,0.00757,0.106728,26993.04297,1.33,15,11,119,5,120,0,145,547,5501,0,1711,94,80,1082,96418,169,0,277,188,7,0,0,121,324,2800,0,826,10,0,7,362,797,63,251,107,153,118,0,52,571,622,10,9.31E+14,15673,5359
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001715.spe,708.01,33.8,223.44,Unit 4,YAN BRACKISH-MARINE,0,5982.24,6592.63,6278.31,6281.38,305.195,0.041666667,6.8,1,0.018349,-0.011556,0.00757,0.106728,27287.93164,1.5,37,40,127,0,131,0,145,598,6350,0,1859,104,73,1094,96590,218,0,256,263,62,0,0,35,304,2687,0,682,7,0,0,375,745,141,231,119,255,114,0,0,472,514,13,8.63E+14,15545,5653
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001716.spe,708.21,33.82,223.46,Unit 4,YAN BRACKISH-MARINE,0,5982.38,6593.79,6278.7,6281.86,305.705,0.042553191,6.8,1,0.018349,-0.011556,0.00757,0.106728,28721.15625,1.47,0,13,114,0,116,0,123,636,7530,0,1996,159,55,1136,106531,382,0,377,333,75,36,32,18,427,2922,0,621,27,0,11,291,835,96,288,70,150,68,0,0,616,560,0,0,15489,5158
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001717.spe,708.41,33.84,223.48,Unit 4,YAN BRACKISH-MARINE,0,5982.91,6594.84,6279.3,6282.33,305.965,0.042553191,6.8,1,0.018349,-0.011556,0.00757,0.106728,29343.82813,1.41,16,20,150,0,136,0,146,773,8109,0,2162,145,103,1185,110338,193,38,305,340,85,7,0,134,383,2822,0,597,11,0,0,326,865,96,268,125,183,116,148,57,476,643,0,0,15720,5674
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001718.spe,708.61,33.86,223.5,Unit 4,YAN BRACKISH-MARINE,0,5983.21,6596.2,6279.8,6282.8,306.495,0.041666667,6.8,1,0.018349,-0.011556,0.00757,0.106728,29246.33203,1.41,11,6,158,0,146,0,136,839,8423,0,2123,102,84,1236,108445,334,0,271,306,74,81,0,148,216,2826,0,559,25,0,30,295,863,156,245,111,194,28,12,38,565,548,0,0,15397,5391
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001719.spe,708.81,33.88,223.52,Unit 4,YAN BRACKISH-MARINE,0,5983.42,6597.39,6280.35,6283.28,306.985,0.042553191,6.8,1,0.018349,-0.011556,0.00757,0.106728,28568.36523,1.32,0,11,171,7,152,0,151,820,8133,0,2122,163,51,1158,105331,334,0,253,239,56,0,0,7,435,2904,0,526,35,0,0,371,776,99,326,198,201,133,0,0,720,384,0,2.05E+15,15507,5435
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001720.spe,709.01,33.9,223.54,Unit 4,YAN BRACKISH-MARINE,0,5983.76,6598.2,6280.68,6283.75,307.22,0.042553191,6.8,1,0.018349,-0.011556,0.00757,0.106728,27236.93359,1.45,31,29,169,0,123,0,155,713,7933,0,1842,71,89,1122,93861,322,0,371,230,0,0,0,110,366,3209,0,517,0,0,30,347,958,161,266,126,171,46,0,0,560,477,0,0,15669,5848
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001721.spe,709.21,33.92,223.56,Unit 4,YAN BRACKISH-MARINE,0,5984.2,6598.91,6281.12,6284.22,307.355,0.042553191,6.81,1,0.018349,-0.011556,0.00757,0.106728,27749.00781,1.53,0,15,137,9,136,0,157,707,6426,0,1752,97,30,1035,99023,330,0,333,381,50,0,0,46,312,2891,0,675,0,0,44,276,869,163,257,109,199,155,0,0,417,504,0,0,15426,5533
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001722.spe,709.41,33.94,223.58,Unit 4,YAN BRACKISH-MARINE,0,5984.65,6599.42,6281.63,6284.69,307.385,0.041666667,6.81,1,0.018349,-0.011556,0.00757,0.106728,29201.33594,1.42,13,0,161,0,114,0,137,723,8009,0,2091,135,77,1188,109895,361,0,264,291,59,8,112,0,384,2827,0,744,0,0,0,379,835,126,194,140,217,14,18,0,570,517,0,0,15202,5655
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001723.spe,709.61,33.96,223.6,Unit 4,YAN BRACKISH-MARINE,0,5985.09,6600.03,6282.26,6285.17,307.47,0.042553191,6.81,1,0.018349,-0.011556,0.00757,0.106728,28756.85547,1.33,0,13,143,0,134,0,150,743,7020,0,2063,154,103,1075,108669,133,0,205,309,84,0,0,95,329,2882,0,651,16,0,0,345,797,61,251,173,214,72,22,33,603,690,10,8.84E+14,15506,5531
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001724.spe,709.81,33.98,223.62,Unit 4,YAN BRACKISH-MARINE,0,5985.51,6600.64,6282.73,6285.64,307.565,0.042553191,6.81,1,0.018349,-0.011556,0.00757,0.106728,28100.1875,1.52,11,14,161,0,104,0,151,815,7078,0,2036,169,21,1147,103144,354,0,262,264,50,0,7,213,338,2993,0,675,0,0,0,408,933,148,193,46,184,172,122,0,406,505,0,0,15647,5464
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001725.spe,710.01,34,223.64,Unit 4,YAN BRACKISH-MARINE,0,5985.78,6601.43,6283.16,6286.11,307.825,0.041666667,6.81,1,0.018349,-0.011556,0.00757,0.106728,27675.71289,1.45,11,10,169,4,134,0,146,780,6911,0,1875,124,77,1060,99498,119,0,264,274,142,0,17,85,296,3078,0,648,5,0,17,409,823,75,176,146,118,79,0,34,572,589,0,6.87E+14,15564,5485
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001726.spe,710.21,34.02,223.66,Unit 4,YAN BRACKISH-MARINE,0,5986.03,6602.4,6283.45,6286.59,308.185,0.042553191,6.81,1,0.018349,-0.011556,0.00757,0.106728,27548.81445,1.56,14,24,153,0,130,0,160,637,6608,0,1908,153,27,1124,98027,216,0,156,296,0,0,74,38,311,2954,0,606,22,0,0,412,904,214,175,88,189,118,0,6,420,439,0,0,15643,5486
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001727.spe,710.41,34.04,223.68,Unit 4,YAN BRACKISH-MARINE,0,5986.45,6603.01,6283.83,6287.06,308.28,0.042553191,6.81,1,0.018349,-0.011556,0.00757,0.106728,28003.0957,1.43,0,11,152,5,153,8,142,670,7230,0,1903,99,69,1061,100406,161,0,239,301,72,0,88,47,274,2895,0,533,0,0,0,335,854,98,158,142,133,106,0,83,445,530,0,0,15553,5472
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001728.spe,710.61,34.06,223.7,Unit 4,YAN BRACKISH-MARINE,0,5987.14,6603.63,6284.21,6287.53,308.245,0.042553191,6.81,1,0.018349,-0.011556,0.00757,0.106728,28698.55664,1.48,15,30,184,15,155,0,174,688,7429,0,1997,184,91,1189,106285,309,0,301,291,97,38,0,128,211,3075,0,585,20,0,33,322,950,104,224,149,100,12,0,0,565,579,9,4.67E+14,15494,5601
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001729.spe,710.81,34.08,223.72,Unit 4,YAN BRACKISH-MARINE,0,5987.67,6604.5,6284.58,6288,308.415,0.041666667,6.81,1,0.018349,-0.011556,0.00757,0.106728,29006.94336,1.41,0,8,141,0,89,17,158,736,7961,0,2056,155,60,1183,110989,191,0,306,338,158,0,23,0,447,2954,0,607,21,0,0,276,852,76,244,80,172,41,0,0,703,664,0,6.53E+14,15046,5527
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001730.spe,711.01,34.1,223.74,Unit 4,YAN BRACKISH-MARINE,0,5987.81,6604.97,6284.89,6288.48,308.58,0.042553191,6.81,1,0.018349,-0.011556,0.00757,0.106728,28956.14453,1.51,0,22,164,0,124,4,175,732,10018,0,1934,144,106,1403,112567,344,0,240,245,94,0,8,0,415,2751,0,564,38,0,30,254,828,101,205,133,179,145,60,0,613,553,0,0,14200,5180
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001731.spe,711.21,34.12,223.76,Unit 4,YAN BRACKISH-MARINE,0,5987.94,6605.55,6285.31,6288.95,308.805,0.042553191,6.81,1,0.018349,-0.011556,0.00757,0.106728,26907.94531,1.37,22,12,173,5,103,0,175,700,7943,0,1740,125,54,1263,98774,283,0,226,272,147,0,63,90,358,2670,0,618,15,0,0,280,933,111,270,64,124,191,85,54,369,517,0,1.26E+14,14403,5426
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001732.spe,711.41,34.14,223.78,Unit 4,YAN BRACKISH-MARINE,0,5988.08,6606.08,6285.85,6289.42,309,0.041666667,6.81,1,0.018349,-0.011556,0.00757,0.106728,27214.43555,1.28,19,39,149,12,151,6,184,668,6856,0,1766,148,77,1190,103079,256,0,240,236,43,0,6,75,285,2841,0,623,16,0,0,324,868,100,175,119,148,63,5,89,564,496,12,1.62E+15,14240,5280
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001733.spe,711.61,34.16,223.8,Unit 4,YAN BRACKISH-MARINE,0,5988.37,6606.75,6286.38,6289.9,309.19,0.042553191,6.81,1,0.018349,-0.011556,0.00757,0.106728,26988.04492,1.42,0,4,147,11,115,0,163,626,6699,0,2127,89,97,1081,100262,152,0,254,270,8,0,0,74,293,2758,0,604,29,0,0,332,753,102,195,176,148,108,0,130,461,611,0,1.33E+15,14382,5539
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001734.spe,711.81,34.18,223.82,Unit 4,YAN BRACKISH-MARINE,0,5988.79,6607.83,6286.65,6290.37,309.52,0.042553191,6.81,1,0.018349,-0.011556,0.00757,0.106728,27422.72461,1.34,18,15,154,14,153,0,178,629,7696,0,1965,170,71,1140,102074,205,0,225,248,94,0,52,0,288,3089,0,403,33,0,0,293,748,193,212,211,291,149,40,72,569,510,0,1.29E+15,14354,5462
YAN 9B-1_200um,C:\Data\ITRAX\YAN_Aug 2013_Mo-Tube_Reanalysed_USE\200 & 100 micron data\YAN 9B1 200 um\XRF data\L001735.spe,712.01,34.2,223.84,Unit 4,YAN BRACKISH-MARINE,0,5989.11,6608.37,6286.91,6290.84,309.63,0.042553191,6.81,1,0.018349,-0.011556,0.00757,0.106728,27687.31055,1.49,18,11,166,0,124,0,141,697,7088,0,1880,147,57,1032,104250,280,0,293,276,44,0,7,0,269,3214,0,593,13,0,19,284,899,105,298,38,287,104,69,28,515,576,0,0,14526,5336
